event_timestamp,event_name,user_pseudo_id,ga_session_id,session_engaged,device_category,operating_system,browser,country,traffic_source_source,traffic_source_medium,traffic_source_campaign,event_params
1717235885000000,scroll,u000018.4038333121,1717200024,1,desktop,Windows,Edge,India,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200024, ""session_engaged"": 1}"
1717235903000000,scroll,u000018.4038333121,1717200024,1,desktop,Windows,Edge,India,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200024, ""session_engaged"": 1}"
1717237976000000,session_start,u000019.2945149576,1717200025,1,desktop,Windows,Edge,United Kingdom,google,organic,(not set),"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200025, ""session_engaged"": 1}"
1717238012000000,page_view,u000019.2945149576,1717200025,1,desktop,Windows,Edge,United Kingdom,google,organic,(not set),"{""page_location"": ""https://shop.example.com/about"", ""page_title"": ""about"", ""ga_session_id"": 1717200025, ""session_engaged"": 1}"
1717238069000000,page_view,u000019.2945149576,1717200025,1,desktop,Windows,Edge,United Kingdom,google,organic,(not set),"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200025, ""session_engaged"": 1}"
1717238146000000,page_view,u000019.2945149576,1717200025,1,desktop,Windows,Edge,United Kingdom,google,organic,(not set),"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200025, ""session_engaged"": 1}"
1717238160000000,page_view,u000019.2945149576,1717200025,1,desktop,Windows,Edge,United Kingdom,google,organic,(not set),"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200025, ""session_engaged"": 1}"
1717238176000000,begin_checkout,u000019.2945149576,1717200025,1,desktop,Windows,Edge,United Kingdom,google,organic,(not set),"{""page_location"": ""https://shop.example.com/"", ""page_title"": ""home"", ""ga_session_id"": 1717200025, ""session_engaged"": 1}"
1717238180000000,add_to_cart,u000019.2945149576,1717200025,1,desktop,Windows,Edge,United Kingdom,google,organic,(not set),"{""page_location"": ""https://shop.example.com/product/monitor-arm"", ""page_title"": ""product monitor-arm"", ""ga_session_id"": 1717200025, ""session_engaged"": 1}"
1717238269000000,begin_checkout,u000019.2945149576,1717200025,1,desktop,Windows,Edge,United Kingdom,google,organic,(not set),"{""page_location"": ""https://shop.example.com/product/standing-desk"", ""page_title"": ""product standing-desk"", ""ga_session_id"": 1717200025, ""session_engaged"": 1}"
1717238337000000,page_view,u000019.2945149576,1717200025,1,desktop,Windows,Edge,United Kingdom,google,organic,(not set),"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200025, ""session_engaged"": 1}"
1717226409000000,session_start,u000019.2945149576,1717200026,1,desktop,Windows,Edge,United Kingdom,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/product/monitor-arm"", ""page_title"": ""product monitor-arm"", ""ga_session_id"": 1717200026, ""session_engaged"": 1}"
1717226483000000,page_view,u000019.2945149576,1717200026,1,desktop,Windows,Edge,United Kingdom,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/catalog"", ""page_title"": ""catalog"", ""ga_session_id"": 1717200026, ""session_engaged"": 1}"
1717226494000000,add_to_cart,u000019.2945149576,1717200026,1,desktop,Windows,Edge,United Kingdom,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/checkout"", ""page_title"": ""checkout"", ""ga_session_id"": 1717200026, ""session_engaged"": 1}"
1717261178000000,session_start,u000020.1584225917,1717200027,1,desktop,Windows,Edge,United States,bing,organic,(not set),"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200027, ""session_engaged"": 1}"
1717261226000000,page_view,u000020.1584225917,1717200027,1,desktop,Windows,Edge,United States,bing,organic,(not set),"{""page_location"": ""https://shop.example.com/catalog"", ""page_title"": ""catalog"", ""ga_session_id"": 1717200027, ""session_engaged"": 1}"
1717261264000000,add_to_cart,u000020.1584225917,1717200027,1,desktop,Windows,Edge,United States,bing,organic,(not set),"{""page_location"": ""https://shop.example.com/about"", ""page_title"": ""about"", ""ga_session_id"": 1717200027, ""session_engaged"": 1}"
1717261309000000,scroll,u000020.1584225917,1717200027,1,desktop,Windows,Edge,United States,bing,organic,(not set),"{""page_location"": ""https://shop.example.com/product/standing-desk"", ""page_title"": ""product standing-desk"", ""ga_session_id"": 1717200027, ""session_engaged"": 1}"
1717261314000000,page_view,u000020.1584225917,1717200027,1,desktop,Windows,Edge,United States,bing,organic,(not set),"{""page_location"": ""https://shop.example.com/product/monitor-arm"", ""page_title"": ""product monitor-arm"", ""ga_session_id"": 1717200027, ""session_engaged"": 1}"
1717261332000000,page_view,u000020.1584225917,1717200027,1,desktop,Windows,Edge,United States,bing,organic,(not set),"{""page_location"": ""https://shop.example.com/blog/wfh-setup"", ""page_title"": ""blog wfh-setup"", ""ga_session_id"": 1717200027, ""session_engaged"": 1}"
1717230068000000,session_start,u000020.1584225917,1717200028,0,desktop,Windows,Edge,United States,google,organic,(not set),"{""page_location"": ""https://shop.example.com/"", ""page_title"": ""home"", ""ga_session_id"": 1717200028, ""session_engaged"": 0}"
1717230116000000,page_view,u000020.1584225917,1717200028,0,desktop,Windows,Edge,United States,google,organic,(not set),"{""page_location"": ""https://shop.example.com/about"", ""page_title"": ""about"", ""ga_session_id"": 1717200028, ""session_engaged"": 0}"
1717234280000000,session_start,u000021.3969697326,1717200029,1,mobile,iOS,Safari,United States,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/about"", ""page_title"": ""about"", ""ga_session_id"": 1717200029, ""session_engaged"": 1}"
1717234344000000,page_view,u000021.3969697326,1717200029,1,mobile,iOS,Safari,United States,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/blog/wfh-setup"", ""page_title"": ""blog wfh-setup"", ""ga_session_id"": 1717200029, ""session_engaged"": 1}"
1717234396000000,page_view,u000021.3969697326,1717200029,1,mobile,iOS,Safari,United States,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/product/standing-desk"", ""page_title"": ""product standing-desk"", ""ga_session_id"": 1717200029, ""session_engaged"": 1}"
1717234420000000,scroll,u000021.3969697326,1717200029,1,mobile,iOS,Safari,United States,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/checkout"", ""page_title"": ""checkout"", ""ga_session_id"": 1717200029, ""session_engaged"": 1}"
1717234456000000,scroll,u000021.3969697326,1717200029,1,mobile,iOS,Safari,United States,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/about"", ""page_title"": ""about"", ""ga_session_id"": 1717200029, ""session_engaged"": 1}"
1717234474000000,begin_checkout,u000021.3969697326,1717200029,1,mobile,iOS,Safari,United States,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/about"", ""page_title"": ""about"", ""ga_session_id"": 1717200029, ""session_engaged"": 1}"
1717234495000000,page_view,u000021.3969697326,1717200029,1,mobile,iOS,Safari,United States,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/blog/wfh-setup"", ""page_title"": ""blog wfh-setup"", ""ga_session_id"": 1717200029, ""session_engaged"": 1}"
1717234511000000,page_view,u000021.3969697326,1717200029,1,mobile,iOS,Safari,United States,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/about"", ""page_title"": ""about"", ""ga_session_id"": 1717200029, ""session_engaged"": 1}"
1717234544000000,scroll,u000021.3969697326,1717200029,1,mobile,iOS,Safari,United States,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/blog/wfh-setup"", ""page_title"": ""blog wfh-setup"", ""ga_session_id"": 1717200029, ""session_engaged"": 1}"
1717240392000000,session_start,u000021.3969697326,1717200030,0,mobile,iOS,Safari,United States,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/checkout"", ""page_title"": ""checkout"", ""ga_session_id"": 1717200030, ""session_engaged"": 0}"
1717240440000000,page_view,u000021.3969697326,1717200030,0,mobile,iOS,Safari,United States,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/product/monitor-arm"", ""page_title"": ""product monitor-arm"", ""ga_session_id"": 1717200030, ""session_engaged"": 0}"
1717207479000000,session_start,u000022.8234771554,1717200031,0,mobile,iOS,Safari,India,facebook,social,brand_awareness,"{""page_location"": ""https://shop.example.com/checkout"", ""page_title"": ""checkout"", ""ga_session_id"": 1717200031, ""session_engaged"": 0}"
1717207548000000,page_view,u000022.8234771554,1717200031,0,mobile,iOS,Safari,India,facebook,social,brand_awareness,"{""page_location"": ""https://shop.example.com/"", ""page_title"": ""home"", ""ga_session_id"": 1717200031, ""session_engaged"": 0}"
1717256948000000,session_start,u000022.8234771554,1717200032,0,mobile,iOS,Safari,India,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200032, ""session_engaged"": 0}"
1717257035000000,page_view,u000022.8234771554,1717200032,0,mobile,iOS,Safari,India,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/product/standing-desk"", ""page_title"": ""product standing-desk"", ""ga_session_id"": 1717200032, ""session_engaged"": 0}"
1717260841000000,session_start,u000023.7390152975,1717200033,1,desktop,macOS,Chrome,United States,google,organic,(not set),"{""page_location"": ""https://shop.example.com/"", ""page_title"": ""home"", ""ga_session_id"": 1717200033, ""session_engaged"": 1}"
1717260907000000,page_view,u000023.7390152975,1717200033,1,desktop,macOS,Chrome,United States,google,organic,(not set),"{""page_location"": ""https://shop.example.com/product/monitor-arm"", ""page_title"": ""product monitor-arm"", ""ga_session_id"": 1717200033, ""session_engaged"": 1}"
1717260952000000,scroll,u000023.7390152975,1717200033,1,desktop,macOS,Chrome,United States,google,organic,(not set),"{""page_location"": ""https://shop.example.com/checkout"", ""page_title"": ""checkout"", ""ga_session_id"": 1717200033, ""session_engaged"": 1}"
1717260989000000,scroll,u000023.7390152975,1717200033,1,desktop,macOS,Chrome,United States,google,organic,(not set),"{""page_location"": ""https://shop.example.com/catalog"", ""page_title"": ""catalog"", ""ga_session_id"": 1717200033, ""session_engaged"": 1}"
1717261079000000,begin_checkout,u000023.7390152975,1717200033,1,desktop,macOS,Chrome,United States,google,organic,(not set),"{""page_location"": ""https://shop.example.com/product/monitor-arm"", ""page_title"": ""product monitor-arm"", ""ga_session_id"": 1717200033, ""session_engaged"": 1}"
1717261103000000,page_view,u000023.7390152975,1717200033,1,desktop,macOS,Chrome,United States,google,organic,(not set),"{""page_location"": ""https://shop.example.com/checkout"", ""page_title"": ""checkout"", ""ga_session_id"": 1717200033, ""session_engaged"": 1}"
1717261122000000,scroll,u000023.7390152975,1717200033,1,desktop,macOS,Chrome,United States,google,organic,(not set),"{""page_location"": ""https://shop.example.com/product/monitor-arm"", ""page_title"": ""product monitor-arm"", ""ga_session_id"": 1717200033, ""session_engaged"": 1}"
1717261159000000,page_view,u000023.7390152975,1717200033,1,desktop,macOS,Chrome,United States,google,organic,(not set),"{""page_location"": ""https://shop.example.com/product/monitor-arm"", ""page_title"": ""product monitor-arm"", ""ga_session_id"": 1717200033, ""session_engaged"": 1}"
1717261200000000,scroll,u000023.7390152975,1717200033,1,desktop,macOS,Chrome,United States,google,organic,(not set),"{""page_location"": ""https://shop.example.com/blog/wfh-setup"", ""page_title"": ""blog wfh-setup"", ""ga_session_id"": 1717200033, ""session_engaged"": 1}"
1717241411000000,session_start,u000023.7390152975,1717200034,1,desktop,macOS,Chrome,United States,newsletter,email,weekly_digest,"{""page_location"": ""https://shop.example.com/catalog"", ""page_title"": ""catalog"", ""ga_session_id"": 1717200034, ""session_engaged"": 1}"
1717241434000000,page_view,u000023.7390152975,1717200034,1,desktop,macOS,Chrome,United States,newsletter,email,weekly_digest,"{""page_location"": ""https://shop.example.com/about"", ""page_title"": ""about"", ""ga_session_id"": 1717200034, ""session_engaged"": 1}"
1717241518000000,scroll,u000023.7390152975,1717200034,1,desktop,macOS,Chrome,United States,newsletter,email,weekly_digest,"{""page_location"": ""https://shop.example.com/"", ""page_title"": ""home"", ""ga_session_id"": 1717200034, ""session_engaged"": 1}"
1717241855000000,session_start,u000023.7390152975,1717200035,1,desktop,macOS,Chrome,United States,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/catalog"", ""page_title"": ""catalog"", ""ga_session_id"": 1717200035, ""session_engaged"": 1}"
1717241942000000,page_view,u000023.7390152975,1717200035,1,desktop,macOS,Chrome,United States,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/about"", ""page_title"": ""about"", ""ga_session_id"": 1717200035, ""session_engaged"": 1}"
1717241985000000,page_view,u000023.7390152975,1717200035,1,desktop,macOS,Chrome,United States,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/product/monitor-arm"", ""page_title"": ""product monitor-arm"", ""ga_session_id"": 1717200035, ""session_engaged"": 1}"
1717242062000000,page_view,u000023.7390152975,1717200035,1,desktop,macOS,Chrome,United States,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/product/standing-desk"", ""page_title"": ""product standing-desk"", ""ga_session_id"": 1717200035, ""session_engaged"": 1}"
1717201608000000,session_start,u000024.8109554633,1717200036,1,mobile,iOS,Safari,Germany,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/blog/wfh-setup"", ""page_title"": ""blog wfh-setup"", ""ga_session_id"": 1717200036, ""session_engaged"": 1}"
1717201631000000,page_view,u000024.8109554633,1717200036,1,mobile,iOS,Safari,Germany,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/product/standing-desk"", ""page_title"": ""product standing-desk"", ""ga_session_id"": 1717200036, ""session_engaged"": 1}"
1717201699000000,add_to_cart,u000024.8109554633,1717200036,1,mobile,iOS,Safari,Germany,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/checkout"", ""page_title"": ""checkout"", ""ga_session_id"": 1717200036, ""session_engaged"": 1}"
1717261447000000,session_start,u000024.8109554633,1717200037,1,mobile,iOS,Safari,Germany,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/catalog"", ""page_title"": ""catalog"", ""ga_session_id"": 1717200037, ""session_engaged"": 1}"
1717261535000000,page_view,u000024.8109554633,1717200037,1,mobile,iOS,Safari,Germany,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/blog/wfh-setup"", ""page_title"": ""blog wfh-setup"", ""ga_session_id"": 1717200037, ""session_engaged"": 1}"
